,seed,model,rmsd_gr,rmsd_i2,rank,plddt,trial,scale,asp,phe
4011,55,5,2.379125118,18.36901474,12,88.6,Abl1 F382L,256:512 Second Replicate,29.70906639,29.70906639
4012,46,2,2.436813116,18.49918747,13,88.6,Abl1 F382L,256:512 Second Replicate,56.06756973,56.06756973
4013,57,2,2.384208679,18.48656273,14,88.5,Abl1 F382L,256:512 Second Replicate,58.2901268,58.2901268
4014,61,4,2.333971262,18.4927063,15,88.5,Abl1 F382L,256:512 Second Replicate,58.27464676,58.27464676
4015,57,4,2.282124281,18.45353127,16,88.4,Abl1 F382L,256:512 Second Replicate,56.86506653,56.86506653
4016,58,2,2.358521461,18.50125694,17,88.4,Abl1 F382L,256:512 Second Replicate,56.05870438,56.05870438
4017,41,4,2.3291049,18.47758675,18,88.4,Abl1 F382L,256:512 Second Replicate,56.58693695,56.58693695
4018,51,4,2.306128502,18.36454582,19,88.4,Abl1 F382L,256:512 Second Replicate,56.45267868,56.45267868
4019,42,4,2.347076416,18.37210083,20,88.4,Abl1 F382L,256:512 Second Replicate,54.59457779,54.59457779
4020,38,4,2.389345407,18.48989296,21,88.4,Abl1 F382L,256:512 Second Replicate,55.27289581,55.27289581
4021,50,4,2.318404675,18.44028473,22,88.4,Abl1 F382L,256:512 Second Replicate,55.61307907,55.61307907
4022,34,2,2.349806786,18.43469048,23,88.3,Abl1 F382L,256:512 Second Replicate,58.00502777,58.00502777
4023,60,4,2.397838354,18.44992447,24,88.3,Abl1 F382L,256:512 Second Replicate,55.60832596,55.60832596
4024,44,4,2.271070957,18.3976593,25,88.2,Abl1 F382L,256:512 Second Replicate,56.76708603,56.76708603
4025,34,5,2.331332445,18.47824097,26,88.2,Abl1 F382L,256:512 Second Replicate,30.1241188,30.1241188
4026,47,4,2.348542929,18.51884079,27,88.2,Abl1 F382L,256:512 Second Replicate,57.10593033,57.10593033
4027,37,4,2.343945026,18.4405098,28,88.1,Abl1 F382L,256:512 Second Replicate,55.6573143,55.6573143
4028,45,4,2.365897417,18.42920685,29,88.1,Abl1 F382L,256:512 Second Replicate,55.82073975,55.82073975
4029,34,3,2.407657862,18.35577774,30,88.1,Abl1 F382L,256:512 Second Replicate,55.65150452,55.65150452
4030,33,4,2.403336763,18.49455833,31,88.1,Abl1 F382L,256:512 Second Replicate,57.13438034,57.13438034
4031,55,2,2.333178997,18.42808342,32,88.1,Abl1 F382L,256:512 Second Replicate,54.99671555,54.99671555
4032,48,2,2.493031025,18.42796326,33,88.1,Abl1 F382L,256:512 Second Replicate,54.92684555,54.92684555
4033,52,4,2.384635448,18.39279747,34,88,Abl1 F382L,256:512 Second Replicate,53.00627899,53.00627899
4034,62,4,2.318537712,18.57732582,35,88,Abl1 F382L,256:512 Second Replicate,59.99337006,59.99337006
4035,60,5,2.443563938,18.56798744,36,88,Abl1 F382L,256:512 Second Replicate,32.45526505,32.45526505
4036,45,2,2.411913633,18.48738098,37,87.9,Abl1 F382L,256:512 Second Replicate,56.09819412,56.09819412
4037,43,5,2.411432266,18.72102356,38,87.9,Abl1 F382L,256:512 Second Replicate,32.33832932,32.33832932
4038,49,5,2.343670845,18.45256424,39,87.9,Abl1 F382L,256:512 Second Replicate,30.33706474,30.33706474
4039,38,3,2.422824144,18.3767662,40,87.9,Abl1 F382L,256:512 Second Replicate,51.9437027,51.9437027
4040,58,1,2.317574978,18.45361519,41,87.9,Abl1 F382L,256:512 Second Replicate,54.92982864,54.92982864
4041,38,2,2.43888998,18.57717323,42,87.9,Abl1 F382L,256:512 Second Replicate,57.73149109,57.73149109
4042,40,2,2.380696297,18.57105446,43,87.9,Abl1 F382L,256:512 Second Replicate,57.92616653,57.92616653
4043,56,4,2.321124315,18.48353767,44,87.8,Abl1 F382L,256:512 Second Replicate,56.36697006,56.36697006
4044,42,5,2.431295395,18.47192764,45,87.8,Abl1 F382L,256:512 Second Replicate,29.61818695,29.61818695
4045,40,5,2.239569664,18.49692917,46,87.8,Abl1 F382L,256:512 Second Replicate,31.40662766,31.40662766
4046,60,1,2.429738998,18.41837883,47,87.8,Abl1 F382L,256:512 Second Replicate,53.47547913,53.47547913
4047,36,2,2.349168062,18.52290726,48,87.8,Abl1 F382L,256:512 Second Replicate,57.48589706,57.48589706
4048,56,2,2.328101158,18.46107674,49,87.7,Abl1 F382L,256:512 Second Replicate,58.56633759,58.56633759
4049,39,2,2.344885111,18.44524574,50,87.7,Abl1 F382L,256:512 Second Replicate,59.7512207,59.7512207
4050,52,2,2.427838087,18.45549965,51,87.7,Abl1 F382L,256:512 Second Replicate,52.42515182,52.42515182
4051,59,4,2.5151968,18.34552574,52,87.6,Abl1 F382L,256:512 Second Replicate,57.01331329,57.01331329
4052,63,4,2.369106531,18.46703529,53,87.6,Abl1 F382L,256:512 Second Replicate,55.66749191,55.66749191
4053,62,5,2.374313354,18.5657959,54,87.6,Abl1 F382L,256:512 Second Replicate,32.60321808,32.60321808
4054,51,2,2.395446062,18.42944145,55,87.6,Abl1 F382L,256:512 Second Replicate,59.07765198,59.07765198
4055,36,5,2.410230875,18.43466949,56,87.6,Abl1 F382L,256:512 Second Replicate,32.09105682,32.09105682
4056,33,5,2.597094297,18.60803604,57,87.6,Abl1 F382L,256:512 Second Replicate,30.60293198,30.60293198
4057,32,2,2.375054836,18.45652008,58,87.6,Abl1 F382L,256:512 Second Replicate,57.40871048,57.40871048
4058,49,2,2.354425192,18.50746918,59,87.6,Abl1 F382L,256:512 Second Replicate,54.87007141,54.87007141
4059,32,3,2.323934078,18.3380127,60,87.6,Abl1 F382L,256:512 Second Replicate,53.3405571,53.3405571
4060,42,1,2.353317261,18.37790489,61,87.6,Abl1 F382L,256:512 Second Replicate,54.9533844,54.9533844
4061,48,1,2.495934248,18.32660484,62,87.5,Abl1 F382L,256:512 Second Replicate,53.79289246,53.79289246
4062,53,2,2.401720524,18.42728996,63,87.5,Abl1 F382L,256:512 Second Replicate,55.58547974,55.58547974
4063,47,2,2.383336544,18.46548271,64,87.4,Abl1 F382L,256:512 Second Replicate,55.20517731,55.20517731
4064,48,5,2.594913721,18.42584038,65,87.4,Abl1 F382L,256:512 Second Replicate,29.31240845,29.31240845
4065,59,2,2.426074028,18.47927666,66,87.4,Abl1 F382L,256:512 Second Replicate,60.10929871,60.10929871
4066,42,2,2.365453482,18.41273308,67,87.4,Abl1 F382L,256:512 Second Replicate,55.71581268,55.71581268
4067,41,2,2.398495436,18.4387207,68,87.4,Abl1 F382L,256:512 Second Replicate,57.93399811,57.93399811
4068,46,3,2.625782251,18.27108192,69,87.4,Abl1 F382L,256:512 Second Replicate,52.63459396,52.63459396
4069,58,3,2.46274066,18.28310394,70,87.3,Abl1 F382L,256:512 Second Replicate,53.20281982,53.20281982
4070,62,1,2.309979916,18.46072388,71,87.2,Abl1 F382L,256:512 Second Replicate,57.31371689,57.31371689
4071,61,2,2.448132515,18.56882286,72,87.2,Abl1 F382L,256:512 Second Replicate,59.07510376,59.07510376
4072,38,1,2.406521559,18.45814133,73,87.2,Abl1 F382L,256:512 Second Replicate,56.37786484,56.37786484
4073,40,1,2.350836754,18.46400642,74,87.2,Abl1 F382L,256:512 Second Replicate,55.40439987,55.40439987
4074,37,5,2.408394575,18.45389175,75,87.2,Abl1 F382L,256:512 Second Replicate,30.89536095,30.89536095
4075,53,3,2.477347136,18.35332108,76,87.2,Abl1 F382L,256:512 Second Replicate,53.68900299,53.68900299
4076,54,1,2.453299046,18.45079613,77,87.2,Abl1 F382L,256:512 Second Replicate,55.75394821,55.75394821
4077,51,5,2.415752888,18.49964905,78,87.2,Abl1 F382L,256:512 Second Replicate,31.7251091,31.7251091
4078,50,2,2.442147255,18.45760727,79,87.2,Abl1 F382L,256:512 Second Replicate,55.79546356,55.79546356
4079,41,1,2.347288132,18.42375755,80,87.1,Abl1 F382L,256:512 Second Replicate,53.83763123,53.83763123
4080,47,5,2.375910759,18.66030693,81,87.1,Abl1 F382L,256:512 Second Replicate,31.79860115,31.79860115
4081,35,5,2.459568977,18.62479401,82,87.1,Abl1 F382L,256:512 Second Replicate,32.03209305,32.03209305
4082,33,2,2.382790089,18.51808739,83,87.1,Abl1 F382L,256:512 Second Replicate,59.26537323,59.26537323
4083,32,5,2.323484898,18.37818909,84,87.1,Abl1 F382L,256:512 Second Replicate,31.61544228,31.61544228
4084,46,5,2.362298012,18.48427582,85,87,Abl1 F382L,256:512 Second Replicate,28.58230209,28.58230209
4085,35,4,2.554691792,18.52262115,86,87,Abl1 F382L,256:512 Second Replicate,53.33609009,53.33609009
4086,35,2,2.335035563,18.40927505,87,87,Abl1 F382L,256:512 Second Replicate,56.23970413,56.23970413
4087,60,2,2.598736763,18.4618969,88,86.9,Abl1 F382L,256:512 Second Replicate,54.60770798,54.60770798
4088,37,2,2.385018826,18.38385391,89,86.9,Abl1 F382L,256:512 Second Replicate,58.79217148,58.79217148
4089,34,1,2.428800583,18.28068924,90,86.9,Abl1 F382L,256:512 Second Replicate,54.5891037,54.5891037
4090,45,3,2.367733717,18.28652954,91,86.9,Abl1 F382L,256:512 Second Replicate,51.68663788,51.68663788
4091,32,1,2.338391304,18.36917114,92,86.9,Abl1 F382L,256:512 Second Replicate,55.8589859,55.8589859
4092,59,3,2.472554684,18.39148521,93,86.9,Abl1 F382L,256:512 Second Replicate,52.96735764,52.96735764
4093,55,3,14.1661787,8.158875465,94,86.9,Abl1 F382L,256:512 Second Replicate,28.44879532,28.44879532
4094,59,1,2.376988411,18.33744621,95,86.9,Abl1 F382L,256:512 Second Replicate,56.12570953,56.12570953
4095,50,5,2.426022053,18.41842461,96,86.8,Abl1 F382L,256:512 Second Replicate,29.7041893,29.7041893
4096,52,1,2.400791407,18.39332199,97,86.8,Abl1 F382L,256:512 Second Replicate,51.40493774,51.40493774
4097,36,1,2.382127523,18.36976051,98,86.8,Abl1 F382L,256:512 Second Replicate,54.27329254,54.27329254
4098,58,5,2.373145342,18.54053497,99,86.8,Abl1 F382L,256:512 Second Replicate,29.79662895,29.79662895
4099,33,3,13.9249773,7.668352127,100,86.8,Abl1 F382L,256:512 Second Replicate,32.15286255,32.15286255
4100,46,1,2.434176922,18.31870651,101,86.8,Abl1 F382L,256:512 Second Replicate,53.69538116,53.69538116
4101,45,1,2.439646959,18.49735069,102,86.8,Abl1 F382L,256:512 Second Replicate,53.26129532,53.26129532
4102,47,1,2.312690258,18.42433167,103,86.8,Abl1 F382L,256:512 Second Replicate,54.55477142,54.55477142
4103,47,3,2.512217522,18.37812424,104,86.7,Abl1 F382L,256:512 Second Replicate,51.4903717,51.4903717
4104,54,5,5.581662178,18.02660179,105,86.7,Abl1 F382L,256:512 Second Replicate,30.66055107,30.66055107
4105,57,3,6.163315296,17.74839401,106,86.7,Abl1 F382L,256:512 Second Replicate,52.53710556,52.53710556
4106,59,5,6.718062878,17.65337944,107,86.6,Abl1 F382L,256:512 Second Replicate,30.95503807,30.95503807
4107,42,3,2.535596848,18.24265099,108,86.6,Abl1 F382L,256:512 Second Replicate,52.27405548,52.27405548
4108,60,3,2.453227282,18.26066017,109,86.6,Abl1 F382L,256:512 Second Replicate,54.21497726,54.21497726
4109,39,5,2.720310926,18.50949478,110,86.5,Abl1 F382L,256:512 Second Replicate,31.26017761,31.26017761
4110,41,3,14.26832581,7.545111179,111,86.5,Abl1 F382L,256:512 Second Replicate,29.71605873,29.71605873
4111,49,1,2.394338131,18.44348145,112,86.5,Abl1 F382L,256:512 Second Replicate,52.30011749,52.30011749
4112,41,5,2.341379881,18.56458282,113,86.4,Abl1 F382L,256:512 Second Replicate,30.90594673,30.90594673
4113,55,1,2.348040104,18.40281868,114,86.4,Abl1 F382L,256:512 Second Replicate,52.83347321,52.83347321
4114,40,3,14.08425808,7.622195721,115,86.3,Abl1 F382L,256:512 Second Replicate,31.88871193,31.88871193
4115,51,1,2.354015112,18.36441422,116,86.2,Abl1 F382L,256:512 Second Replicate,56.30821991,56.30821991
4116,48,3,2.715925694,18.35542488,117,86.2,Abl1 F382L,256:512 Second Replicate,50.95337677,50.95337677
4117,57,5,3.172221899,18.7806797,118,86.2,Abl1 F382L,256:512 Second Replicate,29.99373817,29.99373817
4118,56,5,2.418767452,18.49038696,119,86.2,Abl1 F382L,256:512 Second Replicate,28.1235199,28.1235199
4119,43,4,2.505876064,18.36556053,120,86.2,Abl1 F382L,256:512 Second Replicate,52.99217606,52.99217606
4120,51,3,4.713939667,18.56038094,121,86.2,Abl1 F382L,256:512 Second Replicate,53.08539963,53.08539963
4121,61,1,2.364327192,18.43477821,122,86.2,Abl1 F382L,256:512 Second Replicate,57.54932404,57.54932404
4122,63,2,2.554446697,18.38562775,123,86.1,Abl1 F382L,256:512 Second Replicate,56.01854706,56.01854706
4123,52,5,3.125065327,18.58455086,124,86.1,Abl1 F382L,256:512 Second Replicate,27.40709114,27.40709114
4124,49,3,2.667563915,18.32689667,125,86.1,Abl1 F382L,256:512 Second Replicate,50.65075684,50.65075684
4125,37,3,2.646189928,18.40691566,126,86,Abl1 F382L,256:512 Second Replicate,53.40978241,53.40978241
4126,36,4,4.534085751,17.95611954,127,86,Abl1 F382L,256:512 Second Replicate,55.07701492,55.07701492
4127,44,2,2.405188799,18.36156082,128,86,Abl1 F382L,256:512 Second Replicate,55.3164978,55.3164978
4128,56,3,14.08990479,7.452061176,129,86,Abl1 F382L,256:512 Second Replicate,28.31741714,28.31741714
4129,33,1,2.38681531,18.42390442,130,85.9,Abl1 F382L,256:512 Second Replicate,56.90302277,56.90302277
4130,52,3,2.669595003,18.25076485,131,85.9,Abl1 F382L,256:512 Second Replicate,46.36742401,46.36742401
4131,44,3,3.734842539,18.1823082,132,85.8,Abl1 F382L,256:512 Second Replicate,52.31001282,52.31001282
4132,39,4,9.297399521,14.65637589,133,85.8,Abl1 F382L,256:512 Second Replicate,31.93536186,31.93536186
4133,61,5,3.518633127,18.66418648,134,85.6,Abl1 F382L,256:512 Second Replicate,31.8205986,31.8205986
4134,53,1,2.365781546,18.29394341,135,85.6,Abl1 F382L,256:512 Second Replicate,55.87608337,55.87608337
4135,44,1,2.222517967,18.43923378,136,85.6,Abl1 F382L,256:512 Second Replicate,54.11820602,54.11820602
4136,44,5,2.974104643,18.77925491,137,85.5,Abl1 F382L,256:512 Second Replicate,29.92678452,29.92678452
4137,53,4,9.797316551,14.40876102,138,85.4,Abl1 F382L,256:512 Second Replicate,31.3122406,31.3122406
4138,61,3,14.08611774,7.936484337,139,85.4,Abl1 F382L,256:512 Second Replicate,32.78250885,32.78250885
4139,57,1,2.363928318,18.37952805,140,85.2,Abl1 F382L,256:512 Second Replicate,55.86003113,55.86003113
4140,62,3,4.576406956,18.49551201,141,85,Abl1 F382L,256:512 Second Replicate,57.04114914,57.04114914
4141,45,5,2.470303774,18.57396698,142,84.9,Abl1 F382L,256:512 Second Replicate,29.37630463,29.37630463
4142,50,3,2.69462347,18.23549461,143,84.8,Abl1 F382L,256:512 Second Replicate,51.45305634,51.45305634
4143,54,3,3.367381334,18.26075363,144,84.7,Abl1 F382L,256:512 Second Replicate,51.07827759,51.07827759
4144,36,3,6.442051888,17.89823341,145,84.4,Abl1 F382L,256:512 Second Replicate,55.10448837,55.10448837
4145,53,5,3.034621,18.42372894,146,0,Abl1 F382L,256:512 Second Replicate,30.06971359,30.06971359
4146,63,5,3.228649139,18.33938789,147,0,Abl1 F382L,256:512 Second Replicate,29.58130074,29.58130074
4147,39,1,2.37871933,18.36947823,148,0,Abl1 F382L,256:512 Second Replicate,55.82139969,55.82139969
4148,43,3,9.964950562,14.10383129,149,0,Abl1 F382L,256:512 Second Replicate,31.51627159,31.51627159
4149,43,2,2.650789738,18.53946686,150,0,Abl1 F382L,256:512 Second Replicate,55.8415947,55.8415947
4150,38,5,13.89450264,7.342700958,151,0,Abl1 F382L,256:512 Second Replicate,29.95437241,29.95437241
4151,35,1,2.358017445,18.35274315,152,0,Abl1 F382L,256:512 Second Replicate,54.91488647,54.91488647
4152,35,3,4.211802483,18.42858505,153,0,Abl1 F382L,256:512 Second Replicate,30.47549438,30.47549438
4153,63,1,2.488468885,18.30756378,154,0,Abl1 F382L,256:512 Second Replicate,55.45281219,55.45281219
4154,56,1,2.768932343,18.36561966,155,0,Abl1 F382L,256:512 Second Replicate,53.4067955,53.4067955
4155,43,1,2.670532227,18.36515999,156,0,Abl1 F382L,256:512 Second Replicate,54.04803848,54.04803848
4156,37,1,14.2911253,7.083645344,157,0,Abl1 F382L,256:512 Second Replicate,50.67762375,50.67762375
4157,50,1,2.679456472,18.32558632,158,0,Abl1 F382L,256:512 Second Replicate,53.14276123,53.14276123
4158,63,3,10.03053379,15.28780556,159,0,Abl1 F382L,256:512 Second Replicate,30.4236393,30.4236393
4159,39,3,10.13865948,13.92716694,160,0,Abl1 F382L,256:512 Second Replicate,31.34410286,31.34410286
4160,71,4,2.297239304,18.45861244,1,88.8,Abl1 F382L,256:512 Third Replicate,55.89680481,55.89680481
4161,71,2,2.392711163,18.53016472,2,88.7,Abl1 F382L,256:512 Third Replicate,54.35600281,54.35600281
4162,82,4,2.361446619,18.44533157,3,88.7,Abl1 F382L,256:512 Third Replicate,58.01686859,58.01686859
4163,65,5,2.289222002,18.41738319,4,88.6,Abl1 F382L,256:512 Third Replicate,29.61699104,29.61699104
4164,94,4,2.388978243,18.41906929,5,88.6,Abl1 F382L,256:512 Third Replicate,55.37589645,55.37589645
4165,81,4,2.376938105,18.51236343,6,88.6,Abl1 F382L,256:512 Third Replicate,57.22650528,57.22650528
4166,73,2,2.399825335,18.49115372,7,88.6,Abl1 F382L,256:512 Third Replicate,57.70759201,57.70759201
4167,65,4,2.324652672,18.38168907,8,88.6,Abl1 F382L,256:512 Third Replicate,54.17079544,54.17079544
4168,84,2,2.390061378,18.43464661,9,88.6,Abl1 F382L,256:512 Third Replicate,53.79784393,53.79784393
4169,85,4,2.373343945,18.37380409,10,88.6,Abl1 F382L,256:512 Third Replicate,57.12162781,57.12162781
4170,65,1,2.332023144,18.48296165,11,88.6,Abl1 F382L,256:512 Third Replicate,53.38732147,53.38732147
4171,75,2,2.394541264,18.48446465,12,88.6,Abl1 F382L,256:512 Third Replicate,58.05227661,58.05227661
4172,84,4,2.43123889,18.45728111,13,88.5,Abl1 F382L,256:512 Third Replicate,53.18874741,53.18874741
4173,64,4,2.397046804,18.38266563,14,88.4,Abl1 F382L,256:512 Third Replicate,55.28178406,55.28178406
4174,77,2,2.431080818,18.49739838,15,88.4,Abl1 F382L,256:512 Third Replicate,58.0320816,58.0320816
4175,73,4,2.376900673,18.50376892,16,88.4,Abl1 F382L,256:512 Third Replicate,54.58193207,54.58193207
4176,78,2,2.383431673,18.42711449,17,88.4,Abl1 F382L,256:512 Third Replicate,58.44045639,58.44045639
4177,65,2,2.367910147,18.46046829,18,88.4,Abl1 F382L,256:512 Third Replicate,53.68016815,53.68016815
4178,86,1,2.397574186,18.49045563,19,88.3,Abl1 F382L,256:512 Third Replicate,58.43870926,58.43870926
4179,75,4,2.375058413,18.3031292,20,88.3,Abl1 F382L,256:512 Third Replicate,56.36935806,56.36935806
4180,93,5,2.427504778,18.47846222,21,88.2,Abl1 F382L,256:512 Third Replicate,28.48211288,28.48211288
4181,86,2,2.492301941,18.58794975,22,88.2,Abl1 F382L,256:512 Third Replicate,59.63275528,59.63275528
4182,94,2,2.436827183,18.46817589,23,88.2,Abl1 F382L,256:512 Third Replicate,58.06032944,58.06032944
4183,90,4,2.373581409,18.48886299,24,88.2,Abl1 F382L,256:512 Third Replicate,56.05256271,56.05256271
4184,80,4,2.315246344,18.38609314,25,88.2,Abl1 F382L,256:512 Third Replicate,58.25195313,58.25195313
4185,86,5,2.429953337,18.54169273,26,88.2,Abl1 F382L,256:512 Third Replicate,29.54444695,29.54444695
4186,92,4,2.411227942,18.45875549,27,88.2,Abl1 F382L,256:512 Third Replicate,57.64494705,57.64494705
4187,89,4,2.445923567,18.48233795,28,88.2,Abl1 F382L,256:512 Third Replicate,55.88729858,55.88729858
4188,67,4,2.362097502,18.59687614,29,88.1,Abl1 F382L,256:512 Third Replicate,55.36977386,55.36977386
4189,93,4,2.417925596,18.39196587,30,88.1,Abl1 F382L,256:512 Third Replicate,55.95331192,55.95331192
4190,82,2,2.379448414,18.48227692,31,88.1,Abl1 F382L,256:512 Third Replicate,60.35226822,60.35226822
4191,83,4,2.400243044,18.53430939,32,88.1,Abl1 F382L,256:512 Third Replicate,57.01111603,57.01111603
4192,69,4,2.437880278,18.38553238,33,88.1,Abl1 F382L,256:512 Third Replicate,54.33350372,54.33350372
4193,77,4,2.40033102,18.49532509,34,88.1,Abl1 F382L,256:512 Third Replicate,54.98330688,54.98330688
4194,94,5,2.380789995,18.39996338,35,88.1,Abl1 F382L,256:512 Third Replicate,29.42477226,29.42477226
4195,66,4,2.400374413,18.38894081,36,88.1,Abl1 F382L,256:512 Third Replicate,53.77038193,53.77038193
4196,74,4,2.385005236,18.30155945,37,88,Abl1 F382L,256:512 Third Replicate,55.36806107,55.36806107
4197,70,2,2.267603874,18.41803932,38,88,Abl1 F382L,256:512 Third Replicate,56.30392838,56.30392838
4198,83,2,2.397704363,18.59171677,39,87.9,Abl1 F382L,256:512 Third Replicate,57.71148682,57.71148682
4199,95,3,2.40816927,18.2827549,40,87.9,Abl1 F382L,256:512 Third Replicate,50.11415863,50.11415863
4200,82,1,2.448209286,18.45345497,41,87.9,Abl1 F382L,256:512 Third Replicate,58.1407814,58.1407814
4201,81,2,2.366060257,18.49276543,42,87.9,Abl1 F382L,256:512 Third Replicate,57.15015411,57.15015411
4202,80,1,2.331266165,18.33098412,43,87.9,Abl1 F382L,256:512 Third Replicate,60.50515747,60.50515747
4203,85,1,2.487142086,18.40927315,44,87.9,Abl1 F382L,256:512 Third Replicate,58.17238617,58.17238617
4204,95,2,2.407868385,18.49739456,45,87.9,Abl1 F382L,256:512 Third Replicate,52.95372772,52.95372772
4205,86,4,2.45034337,18.56528473,46,87.9,Abl1 F382L,256:512 Third Replicate,57.45256042,57.45256042
4206,88,4,2.30121994,18.37358856,47,87.9,Abl1 F382L,256:512 Third Replicate,56.33900452,56.33900452
4207,95,5,2.298069477,18.48131752,48,87.8,Abl1 F382L,256:512 Third Replicate,25.90668488,25.90668488
4208,75,5,2.343112707,18.4218502,49,87.8,Abl1 F382L,256:512 Third Replicate,30.95689392,30.95689392
4209,87,4,2.461695194,18.42878914,50,87.8,Abl1 F382L,256:512 Third Replicate,54.47588348,54.47588348
4210,90,2,2.40668726,18.43427467,51,87.8,Abl1 F382L,256:512 Third Replicate,56.74573898,56.74573898
4211,66,2,2.38816905,18.41008759,52,87.8,Abl1 F382L,256:512 Third Replicate,55.93327332,55.93327332
4212,64,5,2.472897291,18.66500854,53,87.7,Abl1 F382L,256:512 Third Replicate,30.3562336,30.3562336
4213,72,2,2.355019808,18.38392067,54,87.7,Abl1 F382L,256:512 Third Replicate,58.91254044,58.91254044
4214,92,3,2.435295582,18.32720947,55,87.6,Abl1 F382L,256:512 Third Replicate,54.94075012,54.94075012
4215,85,3,2.462229252,18.27691269,56,87.6,Abl1 F382L,256:512 Third Replicate,54.78244781,54.78244781
4216,68,4,2.375585079,18.52684593,57,87.6,Abl1 F382L,256:512 Third Replicate,54.76084518,54.76084518
4217,83,3,2.355161428,18.37296867,58,87.6,Abl1 F382L,256:512 Third Replicate,52.92921448,52.92921448
4218,80,2,2.439386606,18.40774536,59,87.6,Abl1 F382L,256:512 Third Replicate,62.32433701,62.32433701
4219,90,1,2.362786055,18.4381752,60,87.6,Abl1 F382L,256:512 Third Replicate,55.31520081,55.31520081
4220,89,5,2.503614664,18.41908073,61,87.6,Abl1 F382L,256:512 Third Replicate,30.88810921,30.88810921
4221,91,2,2.329189539,18.44472504,62,87.6,Abl1 F382L,256:512 Third Replicate,57.3600502,57.3600502
4222,90,3,2.448209286,18.61104012,63,87.6,Abl1 F382L,256:512 Third Replicate,53.2720871,53.2720871
4223,92,2,2.434666157,18.51278877,64,87.6,Abl1 F382L,256:512 Third Replicate,57.23334122,57.23334122
4224,79,4,2.423380375,18.35734749,65,87.5,Abl1 F382L,256:512 Third Replicate,56.67309189,56.67309189
4225,85,5,3.356976986,18.72514153,66,87.5,Abl1 F382L,256:512 Third Replicate,29.09404755,29.09404755
4226,82,5,2.393541336,18.45497704,67,87.5,Abl1 F382L,256:512 Third Replicate,31.11393356,31.11393356
4227,68,3,2.385312319,18.37037086,68,87.5,Abl1 F382L,256:512 Third Replicate,52.50922012,52.50922012
4228,71,1,2.35961175,18.46500206,69,87.5,Abl1 F382L,256:512 Third Replicate,51.97322464,51.97322464
4229,73,1,2.384570122,18.48404503,70,87.5,Abl1 F382L,256:512 Third Replicate,54.74188995,54.74188995
4230,69,3,2.421492338,18.20670319,71,87.4,Abl1 F382L,256:512 Third Replicate,52.72484589,52.72484589
4231,69,5,2.646121979,18.39317513,72,87.4,Abl1 F382L,256:512 Third Replicate,29.65038109,29.65038109
4232,68,2,2.364060402,18.5531559,73,87.4,Abl1 F382L,256:512 Third Replicate,56.52517319,56.52517319
4233,70,4,2.249112368,18.39342499,74,87.4,Abl1 F382L,256:512 Third Replicate,54.68211746,54.68211746
4234,66,5,2.369743347,18.42987633,75,87.4,Abl1 F382L,256:512 Third Replicate,29.91515541,29.91515541
4235,71,5,2.772968292,18.33026886,76,87.4,Abl1 F382L,256:512 Third Replicate,29.9793663,29.9793663
4236,64,1,2.477097511,18.3946228,77,87.4,Abl1 F382L,256:512 Third Replicate,51.38515854,51.38515854
4237,64,2,2.409292221,18.42383003,78,87.3,Abl1 F382L,256:512 Third Replicate,54.71748734,54.71748734
4238,75,3,13.58142471,7.928776264,79,87.2,Abl1 F382L,256:512 Third Replicate,32.11617279,32.11617279
4239,89,2,2.441123486,18.48816109,80,87.2,Abl1 F382L,256:512 Third Replicate,56.2004509,56.2004509
4240,66,3,2.446699142,18.3370285,81,87.2,Abl1 F382L,256:512 Third Replicate,50.60078049,50.60078049
4241,90,5,2.83754468,18.56859016,82,87.2,Abl1 F382L,256:512 Third Replicate,30.12345314,30.12345314
4242,79,2,2.429372549,18.35588264,83,87.2,Abl1 F382L,256:512 Third Replicate,57.10245895,57.10245895
4243,65,3,2.387399435,18.30949211,84,87.2,Abl1 F382L,256:512 Third Replicate,53.56941986,53.56941986
4244,84,1,2.390980244,18.37585258,85,87.2,Abl1 F382L,256:512 Third Replicate,53.21614075,53.21614075
4245,91,4,2.472754717,18.43118858,86,87.2,Abl1 F382L,256:512 Third Replicate,56.1787796,56.1787796
4246,88,2,2.42023921,18.4286747,87,87.1,Abl1 F382L,256:512 Third Replicate,57.08363342,57.08363342
4247,76,2,2.458483934,18.41180038,88,87.1,Abl1 F382L,256:512 Third Replicate,52.22635269,52.22635269
4248,74,5,2.369498968,18.3787365,89,87.1,Abl1 F382L,256:512 Third Replicate,28.03496552,28.03496552
4249,66,1,2.332184553,18.35281181,90,87.1,Abl1 F382L,256:512 Third Replicate,54.48454285,54.48454285
4250,83,1,2.391389847,18.57165718,91,87.1,Abl1 F382L,256:512 Third Replicate,54.88507462,54.88507462
4251,83,5,2.332989454,18.51634216,92,87.1,Abl1 F382L,256:512 Third Replicate,31.81444359,31.81444359
4252,94,1,2.428252697,18.42303658,93,87,Abl1 F382L,256:512 Third Replicate,54.63565826,54.63565826
4253,91,5,2.973495007,18.45399284,94,87,Abl1 F382L,256:512 Third Replicate,31.47359276,31.47359276
4254,77,5,2.556777239,18.65641975,95,87,Abl1 F382L,256:512 Third Replicate,30.72673035,30.72673035
4255,72,4,3.681773663,18.47818947,96,86.9,Abl1 F382L,256:512 Third Replicate,31.83478165,31.83478165
4256,95,1,2.346552372,18.48490334,97,86.9,Abl1 F382L,256:512 Third Replicate,54.00091934,54.00091934
